category,kind,image,rank,listingId,title,score
balcony-interior,interior,balcony-interior-02.jpg,3,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",54.3
balcony-interior,interior,balcony-interior-02.jpg,4,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",52.6
balcony-interior,interior,balcony-interior-03.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",48.7
balcony-interior,interior,balcony-interior-03.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",48.7
balcony-interior,interior,balcony-interior-03.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",43.8
balcony-interior,interior,balcony-interior-03.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",42.6
balcony-interior,interior,balcony-interior-04.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",42.3
balcony-interior,interior,balcony-interior-04.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",42.3
balcony-interior,interior,balcony-interior-04.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",39.7
balcony-interior,interior,balcony-interior-04.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",38.1
balcony-interior,interior,balcony-interior-05.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",46
balcony-interior,interior,balcony-interior-05.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",46
balcony-interior,interior,balcony-interior-05.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",42
balcony-interior,interior,balcony-interior-05.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",40.5
balcony-interior,interior,balcony-interior-06.jpg,1,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",47.6
balcony-interior,interior,balcony-interior-06.jpg,2,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",47.6
balcony-interior,interior,balcony-interior-06.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",43.7
balcony-interior,interior,balcony-interior-06.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",43
balcony-interior,interior,balcony-interior-07.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",47.4
balcony-interior,interior,balcony-interior-07.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",47.4
balcony-interior,interior,balcony-interior-07.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",43.3
balcony-interior,interior,balcony-interior-07.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",41.8
balcony-interior,interior,balcony-interior-08.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",49.4
balcony-interior,interior,balcony-interior-08.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",49.4
balcony-interior,interior,balcony-interior-08.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",43.6
balcony-interior,interior,balcony-interior-08.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",42.2
balcony-interior,interior,balcony-interior-09.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",52.9
balcony-interior,interior,balcony-interior-09.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",52.9
balcony-interior,interior,balcony-interior-09.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",46.7
balcony-interior,interior,balcony-interior-09.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",46.2
balcony-interior,interior,balcony-interior-10.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",46.8
balcony-interior,interior,balcony-interior-10.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",46.8
balcony-interior,interior,balcony-interior-10.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",42.6
balcony-interior,interior,balcony-interior-10.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",41.7
villa-exterior,exterior,villa-exterior-01.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",45.5
villa-exterior,exterior,villa-exterior-01.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",45.5
villa-exterior,exterior,villa-exterior-01.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",44.9
villa-exterior,exterior,villa-exterior-01.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",42.7
villa-exterior,exterior,villa-exterior-02.jpg,1,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",50.5
villa-exterior,exterior,villa-exterior-02.jpg,2,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",49.3
villa-exterior,exterior,villa-exterior-02.jpg,3,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",49.3
villa-exterior,exterior,villa-exterior-02.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",47.3
villa-exterior,exterior,villa-exterior-03.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",49.1
villa-exterior,exterior,villa-exterior-03.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",49.1
villa-exterior,exterior,villa-exterior-03.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",48.4
villa-exterior,exterior,villa-exterior-03.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",45.8
villa-exterior,exterior,villa-exterior-04.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",62.5
villa-exterior,exterior,villa-exterior-04.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",62.5
villa-exterior,exterior,villa-exterior-04.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",56.3
villa-exterior,exterior,villa-exterior-04.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",55.3
villa-exterior,exterior,villa-exterior-05.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",62.5
villa-exterior,exterior,villa-exterior-05.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",62.5
villa-exterior,exterior,villa-exterior-05.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",57.7
villa-exterior,exterior,villa-exterior-05.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",57.5
villa-exterior,exterior,villa-exterior-06.jpg,1,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",62.1
villa-exterior,exterior,villa-exterior-06.jpg,2,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",60.9
villa-exterior,exterior,villa-exterior-06.jpg,3,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",60.9
villa-exterior,exterior,villa-exterior-06.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",58.3
villa-exterior,exterior,villa-exterior-07.jpg,1,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",61.3
villa-exterior,exterior,villa-exterior-07.jpg,2,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",59.3
villa-exterior,exterior,villa-exterior-07.jpg,3,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",59.3
villa-exterior,exterior,villa-exterior-07.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",57.7
villa-exterior,exterior,villa-exterior-08.jpg,1,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",67
villa-exterior,exterior,villa-exterior-08.jpg,2,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",62.8
villa-exterior,exterior,villa-exterior-08.jpg,3,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",62.8
villa-exterior,exterior,villa-exterior-08.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",62.3
villa-exterior,exterior,villa-exterior-09.jpg,1,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",64.3
villa-exterior,exterior,villa-exterior-09.jpg,2,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",61.2
villa-exterior,exterior,villa-exterior-09.jpg,3,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",61.2
villa-exterior,exterior,villa-exterior-09.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",60.5
villa-exterior,exterior,villa-exterior-10.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",60.2
villa-exterior,exterior,villa-exterior-10.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",60.2
villa-exterior,exterior,villa-exterior-10.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",56.7
villa-exterior,exterior,villa-exterior-10.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",53.8
apartment-building,exterior,apartment-building-01.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",74.7
apartment-building,exterior,apartment-building-01.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",74.7
apartment-building,exterior,apartment-building-01.jpg,3,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",70.9
apartment-building,exterior,apartment-building-01.jpg,4,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",69.8
apartment-building,exterior,apartment-building-02.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",68.1
apartment-building,exterior,apartment-building-02.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",68.1
apartment-building,exterior,apartment-building-02.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",64.4
apartment-building,exterior,apartment-building-02.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",63
apartment-building,exterior,apartment-building-03.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",67.4
apartment-building,exterior,apartment-building-03.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",67.4
apartment-building,exterior,apartment-building-03.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",67
apartment-building,exterior,apartment-building-03.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",65.8
apartment-building,exterior,apartment-building-04.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",55.4
apartment-building,exterior,apartment-building-04.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",55.4
apartment-building,exterior,apartment-building-04.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",49.3
apartment-building,exterior,apartment-building-04.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",49.2
apartment-building,exterior,apartment-building-05.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",59
apartment-building,exterior,apartment-building-05.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",59
apartment-building,exterior,apartment-building-05.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",57.1
apartment-building,exterior,apartment-building-05.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",55.9
apartment-building,exterior,apartment-building-06.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",67.9
apartment-building,exterior,apartment-building-06.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",67.9
apartment-building,exterior,apartment-building-06.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",60.2
apartment-building,exterior,apartment-building-06.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",59.8
apartment-building,exterior,apartment-building-07.jpg,1,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",45.9
apartment-building,exterior,apartment-building-07.jpg,2,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",44.3
apartment-building,exterior,apartment-building-07.jpg,3,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",44.1
apartment-building,exterior,apartment-building-07.jpg,4,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",44.1
apartment-building,exterior,apartment-building-08.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",62.6
apartment-building,exterior,apartment-building-08.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",62.6
apartment-building,exterior,apartment-building-08.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",58.8
apartment-building,exterior,apartment-building-08.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",58.2
apartment-building,exterior,apartment-building-09.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",64.5
apartment-building,exterior,apartment-building-09.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",64.5
apartment-building,exterior,apartment-building-09.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",61.1
apartment-building,exterior,apartment-building-09.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",60
apartment-building,exterior,apartment-building-10.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",58.9
apartment-building,exterior,apartment-building-10.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",58.9
apartment-building,exterior,apartment-building-10.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",56
apartment-building,exterior,apartment-building-10.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",54.9
compound-aerial,exterior,compound-aerial-01.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",49.2
compound-aerial,exterior,compound-aerial-01.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",49.2
compound-aerial,exterior,compound-aerial-01.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",46.2
compound-aerial,exterior,compound-aerial-01.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",45.6
compound-aerial,exterior,compound-aerial-02.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",49.2
compound-aerial,exterior,compound-aerial-02.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",49.2
compound-aerial,exterior,compound-aerial-02.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",46.2
compound-aerial,exterior,compound-aerial-02.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",45.6
compound-aerial,exterior,compound-aerial-03.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",49.2
compound-aerial,exterior,compound-aerial-03.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",49.2
compound-aerial,exterior,compound-aerial-03.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",46.2
compound-aerial,exterior,compound-aerial-03.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",45.6
compound-aerial,exterior,compound-aerial-04.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",49.2
compound-aerial,exterior,compound-aerial-04.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",49.2
compound-aerial,exterior,compound-aerial-04.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",46.2
compound-aerial,exterior,compound-aerial-04.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",45.6
compound-aerial,exterior,compound-aerial-05.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",49.2
compound-aerial,exterior,compound-aerial-05.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",49.2
compound-aerial,exterior,compound-aerial-05.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",46.2
compound-aerial,exterior,compound-aerial-05.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",45.6
compound-aerial,exterior,compound-aerial-06.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",49.2
compound-aerial,exterior,compound-aerial-06.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",49.2
compound-aerial,exterior,compound-aerial-06.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",46.2
compound-aerial,exterior,compound-aerial-06.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",45.6
compound-aerial,exterior,compound-aerial-07.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",49.2
compound-aerial,exterior,compound-aerial-07.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",49.2
compound-aerial,exterior,compound-aerial-07.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",46.2
compound-aerial,exterior,compound-aerial-07.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",45.6
compound-aerial,exterior,compound-aerial-08.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",49.2
compound-aerial,exterior,compound-aerial-08.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",49.2
compound-aerial,exterior,compound-aerial-08.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",46.2
compound-aerial,exterior,compound-aerial-08.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",45.6
compound-aerial,exterior,compound-aerial-09.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",49.2
compound-aerial,exterior,compound-aerial-09.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",49.2
compound-aerial,exterior,compound-aerial-09.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",46.2
compound-aerial,exterior,compound-aerial-09.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",45.6
compound-aerial,exterior,compound-aerial-10.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",49.2
compound-aerial,exterior,compound-aerial-10.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",49.2
compound-aerial,exterior,compound-aerial-10.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",46.2
compound-aerial,exterior,compound-aerial-10.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",45.6
swimming-pool,exterior,swimming-pool-01.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",60.4
swimming-pool,exterior,swimming-pool-01.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",60.4
swimming-pool,exterior,swimming-pool-01.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",57.5
swimming-pool,exterior,swimming-pool-01.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",56.1
swimming-pool,exterior,swimming-pool-02.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",65.2
swimming-pool,exterior,swimming-pool-02.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",65.2
swimming-pool,exterior,swimming-pool-02.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",62.9
swimming-pool,exterior,swimming-pool-02.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",59.3
swimming-pool,exterior,swimming-pool-03.jpg,1,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",59.6
swimming-pool,exterior,swimming-pool-03.jpg,2,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",57
swimming-pool,exterior,swimming-pool-03.jpg,3,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",57
swimming-pool,exterior,swimming-pool-03.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",55.7
swimming-pool,exterior,swimming-pool-04.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",71
swimming-pool,exterior,swimming-pool-04.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",71
swimming-pool,exterior,swimming-pool-04.jpg,3,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",69.3
swimming-pool,exterior,swimming-pool-04.jpg,4,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",68.4
swimming-pool,exterior,swimming-pool-05.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",65.4
swimming-pool,exterior,swimming-pool-05.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",65.4
swimming-pool,exterior,swimming-pool-05.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",64.6
swimming-pool,exterior,swimming-pool-05.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",61.1
swimming-pool,exterior,swimming-pool-06.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",59.6
swimming-pool,exterior,swimming-pool-06.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",59.6
swimming-pool,exterior,swimming-pool-06.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",57.4
swimming-pool,exterior,swimming-pool-06.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",56.7
swimming-pool,exterior,swimming-pool-07.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",58.7
swimming-pool,exterior,swimming-pool-07.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",58.7
swimming-pool,exterior,swimming-pool-07.jpg,3,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",54
swimming-pool,exterior,swimming-pool-07.jpg,4,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",52.8
swimming-pool,exterior,swimming-pool-08.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",58.9
swimming-pool,exterior,swimming-pool-08.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",58.9
swimming-pool,exterior,swimming-pool-08.jpg,3,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",55.4
swimming-pool,exterior,swimming-pool-08.jpg,4,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",54.8
swimming-pool,exterior,swimming-pool-09.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",58.6
swimming-pool,exterior,swimming-pool-09.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",58.6
swimming-pool,exterior,swimming-pool-09.jpg,3,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",54.4
swimming-pool,exterior,swimming-pool-09.jpg,4,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",54.3
swimming-pool,exterior,swimming-pool-10.jpg,1,5beded7e-600e-4a41-b6b0-818a1e23a4ed,"شقة فى مدينة نصر",60.8
swimming-pool,exterior,swimming-pool-10.jpg,2,c2d7a0a0-d146-4e0c-9edb-95e698edcd99,"شقة فى المعادى",60.8
swimming-pool,exterior,swimming-pool-10.jpg,3,d7b6825a-fe7b-43d0-8045-040e3f15e1dd,"Luxury Apartment in New Cairo",57.4
swimming-pool,exterior,swimming-pool-10.jpg,4,f15933d0-b890-4c3e-9652-67fa93999e80,"Modern Apartment in Zamalek (Test)",55.9
